produto,categoria,cliente,vendedor,data_venda,faturamento
Notebook,Eletrônicos,Hellena,Bruno,2024-08-12,10804.17
Notebook,Eletrônicos,Hellena,Carlos,2024-03-27,11280.24
Notebook,Eletrônicos,Hellena,Carlos,2024-10-05,3277.6
Notebook,Eletrônicos,Hellena,Carlos,2024-12-25,3401.92
Notebook,Eletrônicos,Hellena,Eduardo,2024-05-16,3690.77
Notebook,Eletrônicos,Heloisa,Bruno,2024-02-22,3671.25
Notebook,Eletrônicos,Heloisa,Bruno,2024-03-15,11410.41
Notebook,Eletrônicos,Heloisa,Carlos,2024-03-26,6798.36
Notebook,Eletrônicos,Heloisa,Daniela,2024-01-21,3482.66
Notebook,Eletrônicos,Heloísa,Bruno,2024-02-08,7254.92
Notebook,Eletrônicos,Heloísa,Carlos,2024-07-24,3465.57
Notebook,Eletrônicos,Heloísa,Carlos,2024-12-07,6360.84
Notebook,Eletrônicos,Henrique,Ana,2024-11-23,14985.64
Notebook,Eletrônicos,Henrique,Bruno,2024-02-03,6689.66
Notebook,Eletrônicos,Henrique,Daniela,2024-08-03,6857.76
Notebook,Eletrônicos,Henrique,Eduardo,2024-08-15,13054.08
Notebook,Eletrônicos,Henry Gabriel,Ana,2024-05-28,3633.49
Notebook,Eletrônicos,Henry Gabriel,Ana,2024-07-08,3255.43
Notebook,Eletrônicos,Henry Gabriel,Bruno,2024-04-10,6532.72
Notebook,Eletrônicos,Ian,Bruno,2024-07-17,12844.8
Notebook,Eletrônicos,Ian,Bruno,2024-09-23,12610.96
Notebook,Eletrônicos,Igor,Bruno,2024-06-25,13110.56
Notebook,Eletrônicos,Igor,Bruno,2024-09-25,9761.43
Notebook,Eletrônicos,Igor,Carlos,2024-09-01,6531.2
Notebook,Eletrônicos,Igor,Eduardo,2024-03-27,3572.47
Notebook,Eletrônicos,Isaac,Bruno,2024-12-07,10065.630000000001
Notebook,Eletrônicos,Isaac,Daniela,2024-11-13,6377.22
Notebook,Eletrônicos,Isabel,Ana,2024-03-17,7643.7
Notebook,Eletrônicos,Isabel,Ana,2024-10-14,10344.93
Notebook,Eletrônicos,Isabel,Bruno,2024-07-29,6942.12
Notebook,Eletrônicos,Isabel,Daniela,2024-10-05,7126.16
Notebook,Eletrônicos,Isabela,Ana,2024-08-31,7403.02
Notebook,Eletrônicos,Isabela,Carlos,2024-12-16,6365.16
Notebook,Eletrônicos,Isabela,Daniela,2024-01-30,3436.17
Notebook,Eletrônicos,Isabela,Daniela,2024-08-27,14962.2
Notebook,Eletrônicos,Isabella,Ana,2024-06-06,7489.54
Notebook,Eletrônicos,Isabella,Ana,2024-12-07,3457.61
Notebook,Eletrônicos,Isabella,Bruno,2024-02-12,3376.53
Notebook,Eletrônicos,Isabella,Daniela,2024-02-21,3673.6
Notebook,Eletrônicos,Isabelly,Bruno,2024-06-15,9808.11
Notebook,Eletrônicos,Isabelly,Carlos,2024-08-19,14018.8
Notebook,Eletrônicos,Isabelly,Carlos,2024-11-28,13460.8
Notebook,Eletrônicos,Isabelly,Daniela,2024-01-16,13222.4
Notebook,Eletrônicos,Isadora,Carlos,2024-03-06,10151.400000000001
Notebook,Eletrônicos,Isadora,Daniela,2024-07-14,10171.47
Notebook,Eletrônicos,Isaque,Bruno,2024-04-21,12656.12
Notebook,Eletrônicos,Isaque,Bruno,2024-11-26,15202.4
Notebook,Eletrônicos,Isaque,Daniela,2024-05-31,6442.9
Notebook,Eletrônicos,Isis,Bruno,2024-04-02,10758.45
Notebook,Eletrônicos,Jade,Eduardo,2024-07-01,3471.09
Notebook,Eletrônicos,Joana,Ana,2024-04-29,6834.88
Notebook,Eletrônicos,Joana,Ana,2024-06-23,14864.04
Notebook,Eletrônicos,Joana,Bruno,2024-03-07,7509.54
Notebook,Eletrônicos,Joana,Daniela,2024-02-28,3583.25
Notebook,Eletrônicos,Joana,Daniela,2024-08-02,3620.15
Notebook,Eletrônicos,Joaquim,Ana,2024-11-10,13447.36
Notebook,Eletrônicos,Joaquim,Carlos,2024-07-05,9453.33
Notebook,Eletrônicos,Joaquim,Daniela,2024-07-27,3417.49
Notebook,Eletrônicos,Josué,Bruno,2024-01-02,12629.48
Notebook,Eletrônicos,Josué,Bruno,2024-03-27,6320.12
Notebook,Eletrônicos,Josué,Carlos,2024-01-19,3350.03
Notebook,Eletrônicos,Josué,Carlos,2024-10-26,3429.39
Notebook,Eletrônicos,Josué,Eduardo,2024-04-29,3404.06
Notebook,Eletrônicos,José,Ana,2024-08-17,3276.92
Notebook,Eletrônicos,José,Bruno,2024-08-21,10506.42
Notebook,Eletrônicos,José,Bruno,2024-09-06,14873.56
Notebook,Eletrônicos,José,Carlos,2024-04-19,7184.78
Notebook,Eletrônicos,José,Daniela,2024-08-09,10941.06
Notebook,Eletrônicos,José,Eduardo,2024-03-13,7633.22
Notebook,Eletrônicos,José,Eduardo,2024-06-19,11472.09
Notebook,Eletrônicos,José Miguel,Ana,2024-03-06,14058.76
Notebook,Eletrônicos,José Miguel,Ana,2024-12-08,3262.26
Notebook,Eletrônicos,José Miguel,Carlos,2024-06-23,10912.5
Notebook,Eletrônicos,José Miguel,Carlos,2024-12-26,7237.14
Notebook,Eletrônicos,José Miguel,Daniela,2024-09-01,6671.74
Notebook,Eletrônicos,José Pedro,Carlos,2024-10-27,11368.98
Notebook,Eletrônicos,João,Ana,2024-03-13,3471.89
Notebook,Eletrônicos,João,Bruno,2024-11-23,6646.52
Notebook,Eletrônicos,João,Carlos,2024-03-12,11153.97
Notebook,Eletrônicos,João,Carlos,2024-09-19,6992.68
Notebook,Eletrônicos,João,Daniela,2024-04-24,13109.88
Notebook,Eletrônicos,João,Eduardo,2024-06-03,10926.09
Notebook,Eletrônicos,João Felipe,Ana,2024-08-04,15384.36
Notebook,Eletrônicos,João Felipe,Bruno,2024-04-20,7523.48
Notebook,Eletrônicos,João Felipe,Bruno,2024-07-18,3419.3
Notebook,Eletrônicos,João Felipe,Carlos,2024-04-20,3657.98
Notebook,Eletrônicos,João Felipe,Carlos,2024-10-17,7230.74
Notebook,Eletrônicos,João Felipe,Daniela,2024-03-07,6836.54
Notebook,Eletrônicos,João Felipe,Daniela,2024-04-17,6571.24
Notebook,Eletrônicos,João Gabriel,Carlos,2024-09-02,10903.05
Notebook,Eletrônicos,João Gabriel,Daniela,2024-01-22,13092.88
Notebook,Eletrônicos,João Guilherme,Ana,2024-10-03,3426.39
Notebook,Eletrônicos,João Guilherme,Bruno,2024-02-21,9640.95
Notebook,Eletrônicos,João Guilherme,Bruno,2024-08-23,9631.56
Notebook,Eletrônicos,João Guilherme,Bruno,2024-11-27,7361.58
Notebook,Eletrônicos,João Guilherme,Daniela,2024-09-25,9786.84
Notebook,Eletrônicos,João Lucas,Bruno,2024-01-16,3312.38
Notebook,Eletrônicos,João Lucas,Bruno,2024-11-28,3701.91
Notebook,Eletrônicos,João Lucas,Carlos,2024-04-21,6926.18
Notebook,Eletrônicos,João Lucas,Daniela,2024-07-13,6322.04
Notebook,Eletrônicos,João Lucas,Eduardo,2024-03-27,14220.04
Notebook,Eletrônicos,João Pedro,Daniela,2024-09-05,13495.6
Notebook,Eletrônicos,João Pedro,Eduardo,2024-09-11,7497.98
Notebook,Eletrônicos,João Vitor,Carlos,2024-07-19,6419.58
Notebook,Eletrônicos,João Vitor,Daniela,2024-05-02,9585.960000000001
Notebook,Eletrônicos,João Vitor,Daniela,2024-06-28,7303.28
Notebook,Eletrônicos,Juan,Ana,2024-09-04,11328.39
Notebook,Eletrônicos,Juan,Carlos,2024-05-23,3150.17
Notebook,Eletrônicos,Juan,Daniela,2024-01-16,3610.45
Notebook,Eletrônicos,Juan,Eduardo,2024-10-28,3820.47
Notebook,Eletrônicos,Julia,Ana,2024-05-19,6537.66
Notebook,Eletrônicos,Julia,Ana,2024-09-13,11011.56
Notebook,Eletrônicos,Julia,Carlos,2024-04-09,14562.44
Notebook,Eletrônicos,Juliana,Ana,2024-12-30,3552.52
Notebook,Eletrônicos,Juliana,Bruno,2024-01-06,9785.039999999999
Notebook,Eletrônicos,Juliana,Bruno,2024-02-28,3839.47
Notebook,Eletrônicos,Juliana,Bruno,2024-09-29,3256.43
Notebook,Eletrônicos,Juliana,Daniela,2024-07-15,11000.849999999999
Notebook,Eletrônicos,Juliana,Eduardo,2024-09-22,3688.73
Notebook,Eletrônicos,Júlia,Bruno,2024-01-11,11411.73
Notebook,Eletrônicos,Júlia,Bruno,2024-06-26,7339.96
Notebook,Eletrônicos,Kaique,Ana,2024-03-11,3271.35
Notebook,Eletrônicos,Kaique,Bruno,2024-01-17,10895.91
Notebook,Eletrônicos,Kaique,Eduardo,2024-02-21,14673.44
Notebook,Eletrônicos,Kaique,Eduardo,2024-03-17,10296.960000000001
Notebook,Eletrônicos,Kamilly,Ana,2024-10-20,10103.55
Notebook,Eletrônicos,Kamilly,Bruno,2024-05-25,15329.72
Notebook,Eletrônicos,Kamilly,Bruno,2024-06-20,12821.4
Notebook,Eletrônicos,Kamilly,Bruno,2024-09-17,3257.77
Notebook,Eletrônicos,Kamilly,Carlos,2024-02-28,3197.85
Notebook,Eletrônicos,Kamilly,Carlos,2024-09-26,3481.25
Notebook,Eletrônicos,Kamilly,Daniela,2024-01-13,6370.32
Notebook,Eletrônicos,Kamilly,Eduardo,2024-12-21,6485.5
Notebook,Eletrônicos,Kevin,Carlos,2024-03-29,10945.710000000001
Notebook,Eletrônicos,Kevin,Carlos,2024-04-01,11126.55
Notebook,Eletrônicos,Kevin,Daniela,2024-07-10,14478.0
Notebook,Eletrônicos,Kevin,Eduardo,2024-01-24,3277.97
Notebook,Eletrônicos,Kevin,Eduardo,2024-05-28,3630.81
Notebook,Eletrônicos,Lara,Ana,2024-04-09,10414.41
Notebook,Eletrônicos,Lara,Ana,2024-11-02,3593.93
Notebook,Eletrônicos,Lara,Bruno,2024-12-28,10716.33
Notebook,Eletrônicos,Lara,Carlos,2024-03-23,6496.46
Notebook,Eletrônicos,Lara,Eduardo,2024-03-16,3199.08
Notebook,Eletrônicos,Lara,Eduardo,2024-10-06,3634.71
Notebook,Eletrônicos,Laura,Daniela,2024-02-16,14636.92
Notebook,Eletrônicos,Lavínia,Ana,2024-11-01,6426.16
Notebook,Eletrônicos,Lavínia,Eduardo,2024-12-01,3822.78
Notebook,Eletrônicos,Laís,Bruno,2024-11-04,10091.07
Notebook,Eletrônicos,Leandro,Bruno,2024-02-20,13594.96
Notebook,Eletrônicos,Leandro,Bruno,2024-10-19,14550.64
Notebook,Eletrônicos,Leandro,Daniela,2024-01-08,3650.41
Notebook,Eletrônicos,Leandro,Daniela,2024-06-09,13544.16
Notebook,Eletrônicos,Leandro,Daniela,2024-12-02,6898.74
Notebook,Eletrônicos,Leonardo,Ana,2024-07-24,10461.210000000001
Notebook,Eletrônicos,Leonardo,Ana,2024-07-26,7268.66
Notebook,Eletrônicos,Leonardo,Eduardo,2024-05-20,12860.96
Notebook,Eletrônicos,Leonardo,Eduardo,2024-08-07,3463.71
Notebook,Eletrônicos,Letícia,Ana,2024-06-19,6429.5
Notebook,Eletrônicos,Letícia,Bruno,2024-04-12,11412.03
Notebook,Eletrônicos,Letícia,Daniela,2024-09-29,14405.08
Notebook,Eletrônicos,Levi,Ana,2024-04-04,11118.0
Notebook,Eletrônicos,Levi,Ana,2024-07-12,6797.74
Notebook,Eletrônicos,Levi,Bruno,2024-04-16,7639.88
Notebook,Eletrônicos,Levi,Daniela,2024-04-19,14080.04
Notebook,Eletrônicos,Levi,Daniela,2024-06-01,6718.78
Notebook,Eletrônicos,Levi,Eduardo,2024-04-04,11286.869999999999
Notebook,Eletrônicos,Liz,Ana,2024-08-14,6912.0
Notebook,Eletrônicos,Liz,Carlos,2024-12-01,3532.56
Notebook,Eletrônicos,Liz,Daniela,2024-09-18,3515.12
Notebook,Eletrônicos,Lorena,Ana,2024-09-03,11287.44
Notebook,Eletrônicos,Lorena,Daniela,2024-10-30,10093.5
Notebook,Eletrônicos,Lorenzo,Carlos,2024-09-22,3799.53
Notebook,Eletrônicos,Lorenzo,Carlos,2024-10-20,11009.67
Notebook,Eletrônicos,Lorenzo,Eduardo,2024-07-25,6772.8
Notebook,Eletrônicos,Lorenzo,Eduardo,2024-12-16,15272.76
Notebook,Eletrônicos,Luan,Ana,2024-01-17,6324.68
Notebook,Eletrônicos,Luan,Ana,2024-08-19,7262.12
Notebook,Eletrônicos,Luan,Bruno,2024-02-24,6972.56
Notebook,Eletrônicos,Luan,Bruno,2024-08-03,11227.56
Notebook,Eletrônicos,Luan,Carlos,2024-08-17,9608.73
Notebook,Eletrônicos,Luan,Eduardo,2024-01-01,3318.76
Notebook,Eletrônicos,Luana,Ana,2024-09-23,14327.44
Notebook,Eletrônicos,Luana,Bruno,2024-04-15,7237.52
Notebook,Eletrônicos,Luana,Bruno,2024-05-09,6533.46
Notebook,Eletrônicos,Luana,Carlos,2024-03-13,3550.15
Notebook,Eletrônicos,Luara,Daniela,2024-07-06,13745.84
Notebook,Eletrônicos,Luara,Eduardo,2024-04-07,13030.8
Notebook,Eletrônicos,Luara,Eduardo,2024-08-01,10726.05
Notebook,Eletrônicos,Lucas,Ana,2024-02-21,11150.849999999999
Notebook,Eletrônicos,Lucas,Ana,2024-06-13,6398.16
Notebook,Eletrônicos,Lucas,Carlos,2024-05-31,7180.04
Notebook,Eletrônicos,Lucas,Carlos,2024-08-15,6693.08
Notebook,Eletrônicos,Lucas,Daniela,2024-08-27,11205.24
Notebook,Eletrônicos,Lucas Gabriel,Carlos,2024-11-11,10175.52
Notebook,Eletrônicos,Lucca,Daniela,2024-08-01,6315.5
Notebook,Eletrônicos,Lucca,Daniela,2024-08-03,3599.63
Notebook,Eletrônicos,Lucca,Eduardo,2024-07-10,3753.41
Notebook,Eletrônicos,Luigi,Bruno,2024-03-15,3782.24
Notebook,Eletrônicos,Luiz Felipe,Ana,2024-03-19,10866.3
Notebook,Eletrônicos,Luiz Felipe,Bruno,2024-08-01,13013.28
Notebook,Eletrônicos,Luiz Felipe,Bruno,2024-08-04,10399.380000000001
Notebook,Eletrônicos,Luiz Felipe,Carlos,2024-12-27,3599.53
Notebook,Eletrônicos,Luiz Fernando,Bruno,2024-05-07,9867.869999999999
Notebook,Eletrônicos,Luiz Fernando,Carlos,2024-04-27,3317.48
Notebook,Eletrônicos,Luiz Fernando,Eduardo,2024-03-17,3578.07
Notebook,Eletrônicos,Luiz Fernando,Eduardo,2024-07-26,9871.95
Notebook,Eletrônicos,Luiz Fernando,Eduardo,2024-09-30,3317.82
Notebook,Eletrônicos,Luiz Gustavo,Bruno,2024-08-10,13355.52
Notebook,Eletrônicos,Luiz Gustavo,Carlos,2024-07-16,3192.77
Notebook,Eletrônicos,Luiz Gustavo,Daniela,2024-11-26,13750.52
Notebook,Eletrônicos,Luiz Miguel,Ana,2024-04-21,7467.58
Notebook,Eletrônicos,Luiz Miguel,Bruno,2024-08-18,3640.2
Notebook,Eletrônicos,Luiz Miguel,Daniela,2024-01-31,13115.76
Notebook,Eletrônicos,Luiz Otávio,Ana,2024-05-14,7237.28
Notebook,Eletrônicos,Luiz Otávio,Bruno,2024-03-22,6913.44
Notebook,Eletrônicos,Luiz Otávio,Carlos,2024-09-28,10367.130000000001
Notebook,Eletrônicos,Luiz Otávio,Eduardo,2024-07-08,14916.44
Notebook,Eletrônicos,Luiza,Ana,2024-02-16,9933.18
Notebook,Eletrônicos,Luiza,Bruno,2024-01-01,10318.32
Notebook,Eletrônicos,Luiza,Daniela,2024-11-15,12838.72
Notebook,Eletrônicos,Luna,Bruno,2024-01-27,7653.82
Notebook,Eletrônicos,Lunna,Ana,2024-03-23,10406.16
Notebook,Eletrônicos,Lunna,Ana,2024-09-25,14094.56
Notebook,Eletrônicos,Lunna,Carlos,2024-11-22,7459.86
Notebook,Eletrônicos,Lunna,Carlos,2024-12-13,15226.08
Notebook,Eletrônicos,Lunna,Daniela,2024-07-21,14901.36
Notebook,Eletrônicos,Lunna,Daniela,2024-08-28,6653.6
Notebook,Eletrônicos,Lunna,Eduardo,2024-10-16,13426.8
Notebook,Eletrônicos,Luísa,Ana,2024-07-08,3258.53
Notebook,Eletrônicos,Luísa,Bruno,2024-06-29,7526.24
Notebook,Eletrônicos,Luísa,Carlos,2024-02-07,14693.44
Notebook,Eletrônicos,Luísa,Carlos,2024-07-13,3846.57
Notebook,Eletrônicos,Luísa,Eduardo,2024-04-03,3263.19
Notebook,Eletrônicos,Léo,Ana,2024-02-17,6727.46
Notebook,Eletrônicos,Léo,Ana,2024-09-15,13587.2
Notebook,Eletrônicos,Léo,Ana,2024-10-19,3176.74
Notebook,Eletrônicos,Léo,Ana,2024-12-30,9820.77
Notebook,Eletrônicos,Léo,Bruno,2024-02-01,10036.02
Notebook,Eletrônicos,Léo,Eduardo,2024-04-08,3501.45
Notebook,Eletrônicos,Lívia,Bruno,2024-03-18,14322.04
Notebook,Eletrônicos,Lívia,Eduardo,2024-03-14,14371.64
Notebook,Eletrônicos,Maitê,Ana,2024-07-06,6474.22
Notebook,Eletrônicos,Maitê,Daniela,2024-06-11,13543.8
Notebook,Eletrônicos,Maitê,Daniela,2024-07-27,3367.49
Notebook,Eletrônicos,Maitê,Daniela,2024-10-04,10234.89
Notebook,Eletrônicos,Maitê,Eduardo,2024-05-26,3530.12
Notebook,Eletrônicos,Maitê,Eduardo,2024-05-30,14100.96
Notebook,Eletrônicos,Manuela,Ana,2024-01-27,7388.26
Notebook,Eletrônicos,Manuela,Ana,2024-08-14,6448.2
Notebook,Eletrônicos,Manuela,Carlos,2024-09-01,3477.28
Notebook,Eletrônicos,Manuela,Daniela,2024-03-09,7447.22
Notebook,Eletrônicos,Manuela,Eduardo,2024-05-13,3601.4
Notebook,Eletrônicos,Manuella,Daniela,2024-10-11,14545.4
Notebook,Eletrônicos,Manuella,Eduardo,2024-09-01,7544.78
Notebook,Eletrônicos,Manuella,Eduardo,2024-11-22,13262.72
Notebook,Eletrônicos,Marcela,Ana,2024-04-29,15040.56
Notebook,Eletrônicos,Marcela,Bruno,2024-08-22,10181.94
Notebook,Eletrônicos,Marcela,Eduardo,2024-09-06,10527.75
Notebook,Eletrônicos,Marcela,Eduardo,2024-11-15,15385.48
Notebook,Eletrônicos,Marcelo,Ana,2024-02-08,7159.86
Notebook,Eletrônicos,Marcelo,Ana,2024-10-09,3230.36
Notebook,Eletrônicos,Marcelo,Bruno,2024-05-08,3585.37
Notebook,Eletrônicos,Marcelo,Eduardo,2024-05-02,11205.06
Notebook,Eletrônicos,Marcelo,Eduardo,2024-12-11,3670.64
Notebook,Eletrônicos,Maria,Bruno,2024-01-21,6938.86
Notebook,Eletrônicos,Maria,Daniela,2024-04-27,13623.48
Notebook,Eletrônicos,Maria,Daniela,2024-08-17,7263.44
Notebook,Eletrônicos,Maria,Eduardo,2024-03-04,7536.3
Notebook,Eletrônicos,Maria,Eduardo,2024-08-18,3750.73
Notebook,Eletrônicos,Maria Alice,Daniela,2024-04-07,6653.04
Notebook,Eletrônicos,Maria Alice,Daniela,2024-10-12,13025.56
Notebook,Eletrônicos,Maria Alice,Eduardo,2024-10-19,6553.14
Notebook,Eletrônicos,Maria Cecília,Ana,2024-08-27,12722.88
Notebook,Eletrônicos,Maria Cecília,Bruno,2024-07-28,7429.76
Notebook,Eletrônicos,Maria Cecília,Carlos,2024-07-13,3777.75
Notebook,Eletrônicos,Maria Cecília,Carlos,2024-11-06,10994.460000000001
Notebook,Eletrônicos,Maria Cecília,Eduardo,2024-06-04,10940.849999999999
Notebook,Eletrônicos,Maria Clara,Ana,2024-11-19,7247.22
Notebook,Eletrônicos,Maria Clara,Bruno,2024-07-22,7024.64
Notebook,Eletrônicos,Maria Clara,Carlos,2024-06-10,6667.74
Notebook,Eletrônicos,Maria Clara,Carlos,2024-12-14,14951.4
Notebook,Eletrônicos,Maria Clara,Daniela,2024-12-10,11203.44
Notebook,Eletrônicos,Maria Clara,Eduardo,2024-05-02,10319.52
Notebook,Eletrônicos,Maria Eduarda,Carlos,2024-05-28,6358.1
Notebook,Eletrônicos,Maria Eduarda,Carlos,2024-08-27,9930.51
Notebook,Eletrônicos,Maria Eduarda,Daniela,2024-09-03,7466.4
Notebook,Eletrônicos,Maria Fernanda,Ana,2024-02-06,12994.32
Notebook,Eletrônicos,Maria Fernanda,Ana,2024-09-09,9867.03
Notebook,Eletrônicos,Maria Fernanda,Ana,2024-11-28,14186.96
Notebook,Eletrônicos,Maria Flor,Ana,2024-01-10,3847.3
Notebook,Eletrônicos,Maria Flor,Ana,2024-04-18,14724.56
Notebook,Eletrônicos,Maria Flor,Bruno,2024-02-25,3751.55
Notebook,Eletrônicos,Maria Flor,Carlos,2024-11-17,14242.6
Notebook,Eletrônicos,Maria Helena,Ana,2024-04-08,11305.95
Notebook,Eletrônicos,Maria Helena,Bruno,2024-05-09,10730.099999999999
Notebook,Eletrônicos,Maria Helena,Carlos,2024-01-12,6853.76
Notebook,Eletrônicos,Maria Helena,Carlos,2024-06-21,11328.75
Notebook,Eletrônicos,Maria Helena,Daniela,2024-06-30,10406.07
Notebook,Eletrônicos,Maria Isis,Ana,2024-04-21,7683.32
Notebook,Eletrônicos,Maria Isis,Carlos,2024-06-04,7376.26
Notebook,Eletrônicos,Maria Julia,Bruno,2024-01-10,3408.46
Notebook,Eletrônicos,Maria Júlia,Bruno,2024-12-30,3775.01
Notebook,Eletrônicos,Maria Júlia,Carlos,2024-04-18,10199.76
Notebook,Eletrônicos,Maria Júlia,Carlos,2024-08-02,3202.39
Notebook,Eletrônicos,Maria Júlia,Carlos,2024-09-22,7554.14
Notebook,Eletrônicos,Maria Júlia,Daniela,2024-07-27,6924.3
Notebook,Eletrônicos,Maria Laura,Ana,2024-04-05,3812.59
Notebook,Eletrônicos,Maria Laura,Ana,2024-11-06,3478.25
Notebook,Eletrônicos,Maria Laura,Carlos,2024-05-16,9564.99
Notebook,Eletrônicos,Maria Laura,Daniela,2024-04-02,10598.039999999999
Notebook,Eletrônicos,Maria Laura,Daniela,2024-12-16,7654.72
Notebook,Eletrônicos,Maria Luiza,Ana,2024-01-15,11210.52
Notebook,Eletrônicos,Maria Luiza,Bruno,2024-04-16,11352.48
Notebook,Eletrônicos,Maria Luiza,Bruno,2024-05-13,15171.0
Notebook,Eletrônicos,Maria Luiza,Bruno,2024-08-09,3247.48
Notebook,Eletrônicos,Maria Luiza,Bruno,2024-10-12,13193.96
Notebook,Eletrônicos,Maria Luísa,Ana,2024-02-25,7180.68
Notebook,Eletrônicos,Maria Luísa,Carlos,2024-02-07,11062.2
Notebook,Eletrônicos,Maria Luísa,Eduardo,2024-08-05,14796.0
Notebook,Eletrônicos,Maria Sophia,Ana,2024-11-28,13908.72
Notebook,Eletrônicos,Maria Sophia,Bruno,2024-08-06,3347.09
Notebook,Eletrônicos,Maria Vitória,Ana,2024-03-09,7224.16
Notebook,Eletrônicos,Maria Vitória,Ana,2024-03-15,15163.52
Notebook,Eletrônicos,Maria Vitória,Carlos,2024-02-05,3168.57
Notebook,Eletrônicos,Maria Vitória,Daniela,2024-09-28,13482.56
Notebook,Eletrônicos,Maria Vitória,Eduardo,2024-06-30,3830.2
Notebook,Eletrônicos,Mariah,Carlos,2024-03-04,12915.0
Notebook,Eletrônicos,Mariah,Carlos,2024-11-14,3441.62
Notebook,Eletrônicos,Mariah,Daniela,2024-03-11,3716.1
Notebook,Eletrônicos,Mariah,Eduardo,2024-05-20,3472.89
Notebook,Eletrônicos,Mariana,Bruno,2024-03-22,14494.12
Notebook,Eletrônicos,Mariana,Bruno,2024-09-19,3211.51
Notebook,Eletrônicos,Marina,Daniela,2024-09-18,7490.5
Notebook,Eletrônicos,Marina,Daniela,2024-11-20,14696.36
Notebook,Eletrônicos,Marina,Eduardo,2024-01-21,3279.95
Notebook,Eletrônicos,Marina,Eduardo,2024-07-18,3375.58
Notebook,Eletrônicos,Mateus,Ana,2024-10-09,6941.78
Notebook,Eletrônicos,Mateus,Daniela,2024-05-07,10546.47
Notebook,Eletrônicos,Mateus,Daniela,2024-07-13,7455.16
Notebook,Eletrônicos,Mateus,Daniela,2024-10-30,15039.52
Notebook,Eletrônicos,Mateus,Eduardo,2024-06-01,14062.4
Notebook,Eletrônicos,Matheus,Ana,2024-04-29,3607.76
Notebook,Eletrônicos,Matheus,Eduardo,2024-03-16,3479.53
Notebook,Eletrônicos,Mathias,Ana,2024-01-15,3822.58
Notebook,Eletrônicos,Mathias,Bruno,2024-10-14,3334.35
Notebook,Eletrônicos,Mathias,Bruno,2024-12-27,3745.11
Notebook,Eletrônicos,Mathias,Carlos,2024-05-24,6672.52
Notebook,Eletrônicos,Mathias,Carlos,2024-06-09,13348.96
Notebook,Eletrônicos,Mathias,Carlos,2024-09-22,10635.33
Notebook,Eletrônicos,Mathias,Carlos,2024-10-03,14071.2
Notebook,Eletrônicos,Mathias,Carlos,2024-11-26,10477.59
Notebook,Eletrônicos,Mathias,Daniela,2024-02-01,13975.56
Notebook,Eletrônicos,Mathias,Eduardo,2024-07-24,13922.32
Notebook,Eletrônicos,Matteo,Daniela,2024-08-03,9860.94
Notebook,Eletrônicos,Matteo,Eduardo,2024-05-02,6316.14
Notebook,Eletrônicos,Matteo,Eduardo,2024-11-03,13531.8
Notebook,Eletrônicos,Maya,Bruno,2024-11-14,13648.96
Notebook,Eletrônicos,Maya,Daniela,2024-05-03,6773.6
Notebook,Eletrônicos,Maya,Daniela,2024-11-08,7452.54
Notebook,Eletrônicos,Maysa,Ana,2024-07-27,7452.98
Notebook,Eletrônicos,Maysa,Ana,2024-09-24,14674.2
Notebook,Eletrônicos,Maysa,Ana,2024-11-01,6968.38
Notebook,Eletrônicos,Maysa,Carlos,2024-10-31,10269.630000000001
Notebook,Eletrônicos,Maysa,Eduardo,2024-04-21,10211.07
Notebook,Eletrônicos,Melina,Bruno,2024-11-24,14605.8
Notebook,Eletrônicos,Melissa,Bruno,2024-05-10,6545.24
Notebook,Eletrônicos,Melissa,Carlos,2024-11-01,3790.04
Notebook,Eletrônicos,Melissa,Daniela,2024-01-19,11033.130000000001
Notebook,Eletrônicos,Melissa,Eduardo,2024-01-10,6431.04
Notebook,Eletrônicos,Melissa,Eduardo,2024-03-20,10214.76
Notebook,Eletrônicos,Miguel,Carlos,2024-03-24,9782.73
Notebook,Eletrônicos,Miguel,Carlos,2024-03-30,9599.49
Notebook,Eletrônicos,Miguel,Daniela,2024-05-20,6775.56
Notebook,Eletrônicos,Miguel,Daniela,2024-09-16,7188.32
Notebook,Eletrônicos,Milena,Ana,2024-01-07,13144.96
Notebook,Eletrônicos,Milena,Ana,2024-11-13,12668.4
Notebook,Eletrônicos,Milena,Bruno,2024-02-13,6477.06
Notebook,Eletrônicos,Milena,Daniela,2024-09-27,3650.21
Notebook,Eletrônicos,Mirella,Carlos,2024-02-28,12692.16
Notebook,Eletrônicos,Mirella,Daniela,2024-10-08,13592.72
Notebook,Eletrônicos,Murilo,Ana,2024-01-12,7359.3
Notebook,Eletrônicos,Murilo,Ana,2024-05-07,12939.96
Notebook,Eletrônicos,Murilo,Ana,2024-06-16,3293.57
Notebook,Eletrônicos,Murilo,Ana,2024-07-18,10879.2
Notebook,Eletrônicos,Murilo,Ana,2024-10-09,7047.9
Notebook,Eletrônicos,Nathan,Eduardo,2024-10-26,3390.85
Notebook,Eletrônicos,Natália,Daniela,2024-04-14,3512.83
Notebook,Eletrônicos,Nicolas,Bruno,2024-03-19,14998.4
Notebook,Eletrônicos,Nicolas,Daniela,2024-01-21,3355.09
Notebook,Eletrônicos,Nicolas,Daniela,2024-12-14,9788.369999999999
Notebook,Eletrônicos,Nicolas,Eduardo,2024-10-20,10429.89
Notebook,Eletrônicos,Nicole,Ana,2024-06-26,7068.48
